date,store,item,sales
2023-07-22,1,1,43.0
2023-07-23,1,1,39.0
2023-07-24,1,1,35.0
2023-07-25,1,1,36.0
2023-07-26,1,1,30.0
2023-07-27,1,1,34.0
2023-07-28,1,1,43.0
2023-07-29,1,1,43.0
2023-07-30,1,1,35.0
2023-07-31,1,1,37.0
2023-08-01,1,1,32.0
2023-08-02,1,1,34.0
2023-08-03,1,1,31.0
2023-08-04,1,1,35.0
2023-08-05,1,1,37.0
2023-08-06,1,1,21.0
2023-08-07,1,1,31.0
2023-08-08,1,1,19.0
2023-08-09,1,1,25.0
2023-08-10,1,1,32.0
2023-08-11,1,1,38.0
2023-08-12,1,1,33.0
2023-08-13,1,1,28.0
2023-08-14,1,1,34.0
2023-08-15,1,1,29.0
2023-08-16,1,1,37.0
2023-08-17,1,1,30.0
2023-08-18,1,1,37.0
2023-08-19,1,1,41.0
2023-08-20,1,1,31.0
2023-08-21,1,1,27.0
2023-08-22,1,1,30.0
2023-08-23,1,1,30.0
2023-08-24,1,1,26.0
2023-08-25,1,1,36.0
2023-08-26,1,1,34.0
2023-08-27,1,1,33.0
2023-08-28,1,1,30.0
2023-08-29,1,1,29.0
2023-08-30,1,1,30.0
2023-08-31,1,1,31.0
2023-09-01,1,1,37.0
2023-09-02,1,1,32.0
2023-09-03,1,1,26.0
2023-09-04,1,1,32.0
2023-09-05,1,1,28.0
2023-09-06,1,1,25.0
2023-09-07,1,1,30.0
2023-09-08,1,1,36.0
2023-09-09,1,1,30.0
2023-09-10,1,1,30.0
2023-09-11,1,1,31.0
2023-09-12,1,1,30.0
2023-09-13,1,1,31.0
2023-09-14,1,1,25.0
2023-09-15,1,1,36.0
2023-09-16,1,1,34.0
2023-09-17,1,1,27.0
2023-09-18,1,1,32.0
2023-09-19,1,1,33.0
2023-09-20,1,1,34.0
2023-09-21,1,1,33.0
2023-09-22,1,1,35.0
2023-09-23,1,1,36.0
2023-09-24,1,1,31.0
2023-09-25,1,1,29.0
2023-09-26,1,1,29.0
2023-09-27,1,1,31.0
2023-09-28,1,1,29.0
2023-09-29,1,1,33.0
2023-09-30,1,1,34.0
2023-10-01,1,1,32.0
2023-10-02,1,1,30.0
2023-10-03,1,1,31.0
2023-10-04,1,1,32.0
2023-10-05,1,1,29.0
2023-10-06,1,1,39.0
2023-10-07,1,1,37.0
2023-10-08,1,1,27.0
2023-10-09,1,1,35.0
2023-10-10,1,1,29.0
2023-10-11,1,1,25.0
2023-10-12,1,1,27.0
2023-10-13,1,1,33.0
2023-10-14,1,1,36.0
2023-10-15,1,1,29.0
2023-10-16,1,1,29.0
2023-10-17,1,1,32.0
2023-10-18,1,1,31.0
2023-10-19,1,1,31.0
2023-10-20,1,1,38.0
2023-10-21,1,1,38.0
2023-10-22,1,1,24.0
2023-10-23,1,1,29.0
2023-10-24,1,1,24.0
2023-10-25,1,1,30.0
2023-10-26,1,1,30.0
2023-10-27,1,1,39.0
2023-10-28,1,1,40.0
2023-10-29,1,1,31.0
2023-10-30,1,1,29.0
2023-10-31,1,1,32.0
2023-11-01,1,1,32.0
2023-11-02,1,1,34.0
2023-11-03,1,1,43.0
2023-11-04,1,1,38.0
2023-11-05,1,1,36.0
2023-11-06,1,1,36.0
2023-11-07,1,1,31.0
2023-11-08,1,1,37.0
2023-11-09,1,1,36.0
2023-11-10,1,1,40.0
2023-11-11,1,1,38.0
2023-11-12,1,1,31.0
2023-11-13,1,1,32.0
2023-11-14,1,1,36.0
2023-11-15,1,1,31.0
2023-11-16,1,1,35.0
2023-11-17,1,1,36.0
2023-11-18,1,1,39.0
2023-11-19,1,1,34.0
2023-11-20,1,1,41.0
2023-11-21,1,1,30.0
2023-11-22,1,1,38.0
2023-11-23,1,1,34.0
2023-11-24,1,1,41.0
2023-11-25,1,1,40.0
2023-11-26,1,1,35.0
2023-11-27,1,1,33.0
2023-11-28,1,1,38.0
2023-11-29,1,1,33.0
2023-11-30,1,1,37.0
2023-12-01,1,1,43.0
2023-12-02,1,1,45.0
2023-12-03,1,1,36.0
2023-12-04,1,1,40.0
2023-12-05,1,1,43.0
2023-12-06,1,1,39.0
2023-12-07,1,1,38.0
2023-12-08,1,1,42.0
2023-12-09,1,1,44.0
2023-12-10,1,1,34.0
2023-12-11,1,1,36.0
2023-12-12,1,1,40.0
2023-12-13,1,1,43.0
2023-12-14,1,1,47.0
2023-12-15,1,1,43.0
2023-12-16,1,1,49.0
2023-12-17,1,1,40.0
2023-12-18,1,1,38.0
2023-12-19,1,1,40.0
2023-12-20,1,1,39.0
2023-12-21,1,1,39.0
2023-12-22,1,1,44.0
2023-12-23,1,1,41.0
2023-12-24,1,1,34.0
2023-12-25,1,1,41.0
2023-12-26,1,1,38.0
2023-12-27,1,1,37.0
2023-12-28,1,1,39.0
2023-12-29,1,1,47.0
2023-12-30,1,1,45.0
2023-12-31,1,1,37.0
2021-01-01,1,2,57.0
2021-01-02,1,2,58.0
2021-01-03,1,2,49.0
2021-01-04,1,2,50.0
2021-01-05,1,2,51.0
2021-01-06,1,2,51.0
2021-01-07,1,2,49.0
2021-01-08,1,2,55.0
2021-01-09,1,2,55.0
2021-01-10,1,2,44.0
2021-01-11,1,2,49.0
2021-01-12,1,2,43.0
2021-01-13,1,2,45.0
2021-01-14,1,2,51.0
2021-01-15,1,2,56.0
2021-01-16,1,2,58.0
2021-01-17,1,2,47.0
2021-01-18,1,2,44.0
2021-01-19,1,2,47.0
2021-01-20,1,2,48.0
2021-01-21,1,2,48.0
2021-01-22,1,2,57.0
2021-01-23,1,2,52.0
2021-01-24,1,2,48.0
2021-01-25,1,2,44.0
2021-01-26,1,2,49.0
2021-01-27,1,2,47.0
2021-01-28,1,2,45.0
2021-01-29,1,2,53.0
2021-01-30,1,2,53.0
2021-01-31,1,2,47.0
2021-02-01,1,2,56.0
2021-02-02,1,2,51.0
2021-02-03,1,2,50.0
2021-02-04,1,2,45.0
2021-02-05,1,2,54.0
2021-02-06,1,2,56.0
2021-02-07,1,2,49.0
2021-02-08,1,2,55.0
2021-02-09,1,2,51.0
2021-02-10,1,2,55.0
2021-02-11,1,2,51.0
2021-02-12,1,2,57.0
2021-02-13,1,2,57.0
2021-02-14,1,2,51.0
2021-02-15,1,2,56.0
2021-02-16,1,2,44.0
2021-02-17,1,2,45.0
2021-02-18,1,2,49.0
2021-02-19,1,2,57.0
2021-02-20,1,2,59.0
2021-02-21,1,2,52.0
2021-02-22,1,2,50.0
2021-02-23,1,2,54.0
2021-02-24,1,2,54.0
2021-02-25,1,2,52.0
2021-02-26,1,2,60.0
2021-02-27,1,2,58.0
2021-02-28,1,2,49.0
2021-03-01,1,2,54.0
2021-03-02,1,2,53.0
2021-03-03,1,2,52.0
2021-03-04,1,2,57.0
2021-03-05,1,2,51.0
2021-03-06,1,2,54.0
2021-03-07,1,2,49.0
2021-03-08,1,2,51.0
2021-03-09,1,2,52.0
2021-03-10,1,2,48.0
2021-03-11,1,2,49.0
2021-03-12,1,2,56.0
2021-03-13,1,2,66.0
2021-03-14,1,2,58.0
2021-03-15,1,2,51.0
2021-03-16,1,2,51.0
2021-03-17,1,2,49.0
2021-03-18,1,2,47.0
2021-03-19,1,2,58.0
2021-03-20,1,2,55.0
2021-03-21,1,2,52.0
2021-03-22,1,2,48.0
2021-03-23,1,2,50.0
2021-03-24,1,2,53.0
2021-03-25,1,2,53.0
2021-03-26,1,2,60.0
2021-03-27,1,2,54.0
2021-03-28,1,2,55.0
2021-03-29,1,2,50.0
2021-03-30,1,2,54.0
2021-03-31,1,2,52.0
2021-04-01,1,2,47.0
2021-04-02,1,2,56.0
2021-04-03,1,2,58.0
2021-04-04,1,2,53.0
2021-04-05,1,2,51.0
2021-04-06,1,2,56.0
2021-04-07,1,2,54.0
2021-04-08,1,2,50.0
2021-04-09,1,2,59.0
2021-04-10,1,2,63.0
2021-04-11,1,2,57.0
2021-04-12,1,2,47.0
2021-04-13,1,2,48.0
2021-04-14,1,2,55.0
2021-04-15,1,2,48.0
2021-04-16,1,2,53.0
2021-04-17,1,2,56.0
2021-04-18,1,2,52.0
2021-04-19,1,2,51.0
2021-04-20,1,2,49.0
2021-04-21,1,2,49.0
2021-04-22,1,2,49.0
2021-04-23,1,2,54.0
2021-04-24,1,2,64.0
2021-04-25,1,2,52.0
2021-04-26,1,2,54.0
2021-04-27,1,2,50.0
2021-04-28,1,2,50.0
2021-04-29,1,2,49.0
2021-04-30,1,2,49.0
2021-05-01,1,2,49.0
2021-05-02,1,2,42.0
2021-05-03,1,2,41.0
2021-05-04,1,2,44.0
2021-05-05,1,2,51.0
2021-05-06,1,2,47.0
2021-05-07,1,2,57.0
2021-05-08,1,2,55.0
2021-05-09,1,2,50.0
2021-05-10,1,2,45.0
2021-05-11,1,2,49.0
2021-05-12,1,2,50.0
2021-05-13,1,2,46.0
2021-05-14,1,2,55.0
2021-05-15,1,2,55.0
2021-05-16,1,2,46.0
2021-05-17,1,2,44.0
2021-05-18,1,2,44.0
2021-05-19,1,2,48.0
2021-05-20,1,2,48.0
2021-05-21,1,2,51.0
2021-05-22,1,2,53.0
2021-05-23,1,2,49.0
2021-05-24,1,2,49.0
2021-05-25,1,2,52.0
2021-05-26,1,2,51.0
2021-05-27,1,2,44.0
2021-05-28,1,2,58.0
2021-05-29,1,2,52.0
2021-05-30,1,2,50.0
2021-05-31,1,2,48.0
2021-06-01,1,2,41.0
2021-06-02,1,2,37.0
2021-06-03,1,2,42.0
2021-06-04,1,2,44.0
2021-06-05,1,2,51.0
2021-06-06,1,2,47.0
2021-06-07,1,2,40.0
2021-06-08,1,2,43.0
2021-06-09,1,2,40.0
2021-06-10,1,2,40.0
2021-06-11,1,2,51.0
2021-06-12,1,2,48.0
2021-06-13,1,2,48.0
2021-06-14,1,2,41.0
2021-06-15,1,2,45.0
2021-06-16,1,2,43.0
2021-06-17,1,2,45.0
2021-06-18,1,2,47.0
2021-06-19,1,2,48.0
2021-06-20,1,2,42.0
2021-06-21,1,2,40.0
2021-06-22,1,2,44.0
2021-06-23,1,2,44.0
2021-06-24,1,2,44.0
2021-06-25,1,2,53.0
2021-06-26,1,2,53.0
2021-06-27,1,2,41.0
2021-06-28,1,2,43.0
2021-06-29,1,2,40.0
2021-06-30,1,2,42.0
2021-07-01,1,2,36.0
2021-07-02,1,2,48.0
2021-07-03,1,2,44.0
2021-07-04,1,2,37.0
2021-07-05,1,2,41.0
2021-07-06,1,2,31.0
2021-07-07,1,2,31.0
2021-07-08,1,2,40.0
2021-07-09,1,2,44.0
2021-07-10,1,2,44.0
2021-07-11,1,2,33.0
2021-07-12,1,2,37.0
2021-07-13,1,2,43.0
2021-07-14,1,2,40.0
2021-07-15,1,2,38.0
2021-07-16,1,2,42.0
2021-07-17,1,2,42.0
2021-07-18,1,2,31.0
2021-07-19,1,2,38.0
2021-07-20,1,2,40.0
2021-07-21,1,2,33.0
2021-07-22,1,2,35.0
2021-07-23,1,2,40.0
2021-07-24,1,2,40.0
2021-07-25,1,2,38.0
2021-07-26,1,2,31.0
2021-07-27,1,2,39.0
2021-07-28,1,2,40.0
2021-07-29,1,2,37.0
2021-07-30,1,2,36.0
2021-07-31,1,2,40.0
2021-08-01,1,2,37.0
2021-08-02,1,2,25.0
2021-08-03,1,2,33.0
2021-08-04,1,2,30.0
2021-08-05,1,2,36.0
2021-08-06,1,2,38.0
2021-08-07,1,2,41.0
2021-08-08,1,2,35.0
2021-08-09,1,2,39.0
2021-08-10,1,2,33.0
2021-08-11,1,2,35.0
2021-08-12,1,2,29.0
2021-08-13,1,2,43.0
2021-08-14,1,2,37.0
2021-08-15,1,2,32.0
2021-08-16,1,2,34.0
2021-08-17,1,2,29.0
2021-08-18,1,2,34.0
2021-08-19,1,2,37.0
2021-08-20,1,2,41.0
2021-08-21,1,2,35.0
2021-08-22,1,2,33.0
2021-08-23,1,2,36.0
2021-08-24,1,2,28.0
2021-08-25,1,2,30.0
2021-08-26,1,2,36.0
2021-08-27,1,2,41.0
2021-08-28,1,2,41.0
2021-08-29,1,2,39.0
2021-08-30,1,2,35.0
2021-08-31,1,2,36.0
2021-09-01,1,2,40.0
2021-09-02,1,2,32.0
2021-09-03,1,2,36.0
2021-09-04,1,2,40.0
2021-09-05,1,2,34.0
2021-09-06,1,2,31.0
2021-09-07,1,2,29.0
2021-09-08,1,2,39.0
2021-09-09,1,2,33.0
2021-09-10,1,2,36.0
2021-09-11,1,2,41.0
2021-09-12,1,2,32.0
2021-09-13,1,2,32.0
2021-09-14,1,2,34.0
2021-09-15,1,2,28.0
2021-09-16,1,2,33.0
2021-09-17,1,2,44.0
2021-09-18,1,2,40.0
2021-09-19,1,2,31.0
2021-09-20,1,2,31.0
2021-09-21,1,2,31.0
2021-09-22,1,2,32.0
2021-09-23,1,2,31.0
2021-09-24,1,2,41.0
2021-09-25,1,2,33.0
2021-09-26,1,2,35.0
2021-09-27,1,2,31.0
2021-09-28,1,2,33.0
2021-09-29,1,2,29.0
2021-09-30,1,2,36.0
2021-10-01,1,2,43.0
2021-10-02,1,2,43.0
2021-10-03,1,2,29.0
2021-10-04,1,2,36.0
2021-10-05,1,2,35.0
2021-10-06,1,2,29.0
2021-10-07,1,2,34.0
2021-10-08,1,2,41.0
2021-10-09,1,2,41.0
2021-10-10,1,2,34.0
2021-10-11,1,2,35.0
2021-10-12,1,2,38.0
2021-10-13,1,2,37.0
2021-10-14,1,2,25.0
2021-10-15,1,2,39.0
2021-10-16,1,2,39.0
2021-10-17,1,2,28.0
2021-10-18,1,2,34.0
2021-10-19,1,2,37.0
2021-10-20,1,2,30.0
2021-10-21,1,2,35.0
2021-10-22,1,2,37.0
2021-10-23,1,2,38.0
2021-10-24,1,2,38.0
2021-10-25,1,2,32.0
2021-10-26,1,2,35.0
2021-10-27,1,2,28.0
2021-10-28,1,2,39.0
2021-10-29,1,2,42.0
2021-10-30,1,2,39.0
2021-10-31,1,2,35.0
2021-11-01,1,2,33.0
2021-11-02,1,2,41.0
2021-11-03,1,2,36.0
2021-11-04,1,2,37.0
2021-11-05,1,2,42.0
2021-11-06,1,2,42.0
2021-11-07,1,2,39.0
2021-11-08,1,2,38.0
2021-11-09,1,2,39.0
2021-11-10,1,2,37.0
2021-11-11,1,2,39.0
2021-11-12,1,2,42.0
2021-11-13,1,2,50.0
2021-11-14,1,2,33.0
2021-11-15,1,2,41.0
2021-11-16,1,2,41.0
2021-11-17,1,2,35.0
2021-11-18,1,2,44.0
2021-11-19,1,2,46.0
2021-11-20,1,2,46.0
2021-11-21,1,2,37.0
2021-11-22,1,2,37.0
2021-11-23,1,2,37.0
2021-11-24,1,2,39.0
2021-11-25,1,2,42.0
2021-11-26,1,2,44.0
2021-11-27,1,2,41.0
2021-11-28,1,2,40.0
2021-11-29,1,2,40.0
2021-11-30,1,2,39.0
2021-12-01,1,2,45.0
2021-12-02,1,2,42.0
2021-12-03,1,2,46.0
2021-12-04,1,2,46.0
2021-12-05,1,2,37.0
2021-12-06,1,2,43.0
2021-12-07,1,2,42.0
2021-12-08,1,2,41.0
2021-12-09,1,2,33.0
2021-12-10,1,2,45.0
2021-12-11,1,2,52.0
2021-12-12,1,2,40.0
2021-12-13,1,2,43.0
2021-12-14,1,2,38.0
2021-12-15,1,2,47.0
2021-12-16,1,2,42.0
2021-12-17,1,2,49.0
2021-12-18,1,2,55.0
2021-12-19,1,2,47.0
2021-12-20,1,2,41.0
2021-12-21,1,2,41.0
2021-12-22,1,2,41.0
2021-12-23,1,2,44.0
2021-12-24,1,2,48.0
2021-12-25,1,2,47.0
2021-12-26,1,2,47.0
2021-12-27,1,2,42.0
2021-12-28,1,2,49.0
2021-12-29,1,2,43.0
2021-12-30,1,2,48.0
2021-12-31,1,2,49.0
2022-01-01,1,2,56.0
2022-01-02,1,2,45.0
2022-01-03,1,2,45.0
2022-01-04,1,2,49.0
2022-01-05,1,2,50.0
2022-01-06,1,2,47.0
2022-01-07,1,2,49.0
2022-01-08,1,2,49.0
2022-01-09,1,2,43.0
2022-01-10,1,2,42.0
2022-01-11,1,2,48.0
2022-01-12,1,2,51.0
2022-01-13,1,2,47.0
2022-01-14,1,2,47.0
2022-01-15,1,2,53.0
2022-01-16,1,2,47.0
2022-01-17,1,2,54.0
2022-01-18,1,2,43.0
2022-01-19,1,2,46.0
2022-01-20,1,2,52.0
2022-01-21,1,2,55.0
2022-01-22,1,2,55.0
2022-01-23,1,2,48.0
2022-01-24,1,2,48.0
2022-01-25,1,2,50.0
2022-01-26,1,2,45.0
2022-01-27,1,2,50.0
2022-01-28,1,2,49.0
2022-01-29,1,2,54.0
2022-01-30,1,2,48.0
2022-01-31,1,2,46.0
2022-02-01,1,2,51.0
2022-02-02,1,2,49.0
2022-02-03,1,2,48.0
2022-02-04,1,2,56.0
2022-02-05,1,2,54.0
2022-02-06,1,2,52.0
2022-02-07,1,2,48.0
2022-02-08,1,2,53.0
2022-02-09,1,2,47.0
2022-02-10,1,2,49.0
2022-02-11,1,2,55.0
2022-02-12,1,2,61.0
2022-02-13,1,2,52.0
2022-02-14,1,2,50.0
2022-02-15,1,2,53.0
2022-02-16,1,2,45.0
2022-02-17,1,2,51.0
2022-02-18,1,2,63.0
2022-02-19,1,2,57.0
2022-02-20,1,2,51.0
2022-02-21,1,2,53.0
2022-02-22,1,2,54.0
2022-02-23,1,2,45.0
2022-02-24,1,2,46.0
2022-02-25,1,2,58.0
2022-02-26,1,2,55.0
2022-02-27,1,2,55.0
2022-02-28,1,2,50.0
2022-03-01,1,2,47.0
2022-03-02,1,2,49.0
2022-03-03,1,2,44.0
2022-03-04,1,2,58.0
2022-03-05,1,2,58.0
2022-03-06,1,2,51.0
2022-03-07,1,2,56.0
2022-03-08,1,2,56.0
2022-03-09,1,2,52.0
2022-03-10,1,2,46.0
2022-03-11,1,2,60.0
2022-03-12,1,2,60.0
2022-03-13,1,2,53.0
2022-03-14,1,2,55.0
2022-03-15,1,2,49.0
2022-03-16,1,2,58.0
2022-03-17,1,2,49.0
2022-03-18,1,2,61.0
2022-03-19,1,2,53.0
2022-03-20,1,2,50.0
2022-03-21,1,2,57.0
2022-03-22,1,2,52.0
2022-03-23,1,2,55.0
2022-03-24,1,2,53.0
2022-03-25,1,2,58.0
2022-03-26,1,2,62.0
2022-03-27,1,2,52.0
2022-03-28,1,2,47.0
2022-03-29,1,2,50.0
2022-03-30,1,2,54.0
2022-03-31,1,2,54.0
2022-04-01,1,2,52.0
2022-04-02,1,2,55.0
2022-04-03,1,2,49.0
2022-04-04,1,2,50.0
2022-04-05,1,2,47.0
2022-04-06,1,2,49.0
2022-04-07,1,2,49.0
2022-04-08,1,2,59.0
2022-04-09,1,2,59.0
2022-04-10,1,2,51.0
2022-04-11,1,2,50.0
2022-04-12,1,2,51.0
2022-04-13,1,2,49.0
2022-04-14,1,2,48.0
2022-04-15,1,2,54.0
2022-04-16,1,2,55.0
2022-04-17,1,2,48.0
2022-04-18,1,2,52.0
2022-04-19,1,2,53.0
2022-04-20,1,2,46.0
2022-04-21,1,2,51.0
2022-04-22,1,2,56.0
2022-04-23,1,2,58.0
2022-04-24,1,2,51.0
2022-04-25,1,2,47.0
2022-04-26,1,2,47.0
2022-04-27,1,2,51.0
2022-04-28,1,2,54.0
2022-04-29,1,2,50.0
2022-04-30,1,2,58.0
2022-05-01,1,2,51.0
2022-05-02,1,2,47.0
2022-05-03,1,2,49.0
2022-05-04,1,2,45.0
2022-05-05,1,2,47.0
2022-05-06,1,2,48.0
2022-05-07,1,2,46.0
2022-05-08,1,2,50.0
2022-05-09,1,2,44.0
2022-05-10,1,2,46.0
2022-05-11,1,2,43.0
2022-05-12,1,2,43.0
2022-05-13,1,2,53.0
2022-05-14,1,2,51.0
2022-05-15,1,2,48.0
2022-05-16,1,2,49.0
2022-05-17,1,2,48.0
2022-05-18,1,2,48.0
2022-05-19,1,2,52.0
2022-05-20,1,2,50.0
2022-05-21,1,2,53.0
2022-05-22,1,2,51.0
2022-05-23,1,2,51.0
2022-05-24,1,2,43.0
2022-05-25,1,2,46.0
2022-05-26,1,2,51.0
2022-05-27,1,2,55.0
2022-05-28,1,2,54.0
2022-05-29,1,2,47.0
2022-05-30,1,2,46.0
2022-05-31,1,2,48.0
2022-06-01,1,2,42.0
2022-06-02,1,2,42.0
2022-06-03,1,2,49.0
2022-06-04,1,2,46.0
2022-06-05,1,2,44.0
2022-06-06,1,2,51.0
2022-06-07,1,2,37.0
2022-06-08,1,2,43.0
2022-06-09,1,2,40.0
2022-06-10,1,2,50.0
2022-06-11,1,2,48.0
2022-06-12,1,2,45.0
2022-06-13,1,2,46.0
2022-06-14,1,2,43.0
2022-06-15,1,2,46.0
2022-06-16,1,2,35.0
2022-06-17,1,2,53.0
2022-06-18,1,2,49.0
2022-06-19,1,2,46.0
2022-06-20,1,2,39.0
2022-06-21,1,2,40.0
2022-06-22,1,2,43.0
2022-06-23,1,2,42.0
2022-06-24,1,2,49.0
2022-06-25,1,2,52.0
2022-06-26,1,2,37.0
2022-06-27,1,2,45.0
2022-06-28,1,2,42.0
2022-06-29,1,2,42.0
2022-06-30,1,2,38.0
2022-07-01,1,2,45.0
2022-07-02,1,2,36.0
2022-07-03,1,2,39.0
2022-07-04,1,2,33.0
2022-07-05,1,2,38.0
2022-07-06,1,2,37.0
2022-07-07,1,2,41.0
2022-07-08,1,2,43.0
2022-07-09,1,2,41.0
2022-07-10,1,2,36.0
2022-07-11,1,2,41.0
2022-07-12,1,2,39.0
2022-07-13,1,2,36.0
2022-07-14,1,2,37.0
2022-07-15,1,2,39.0
2022-07-16,1,2,45.0
2022-07-17,1,2,32.0
2022-07-18,1,2,40.0
2022-07-19,1,2,38.0
2022-07-20,1,2,45.0
2022-07-21,1,2,34.0
2022-07-22,1,2,43.0
2022-07-23,1,2,49.0
2022-07-24,1,2,41.0
2022-07-25,1,2,35.0
2022-07-26,1,2,38.0
2022-07-27,1,2,37.0
2022-07-28,1,2,38.0
2022-07-29,1,2,41.0
2022-07-30,1,2,43.0
2022-07-31,1,2,33.0
2022-08-01,1,2,34.0
2022-08-02,1,2,35.0
2022-08-03,1,2,33.0
2022-08-04,1,2,29.0
2022-08-05,1,2,43.0
2022-08-06,1,2,41.0
2022-08-07,1,2,32.0
2022-08-08,1,2,33.0
2022-08-09,1,2,29.0
2022-08-10,1,2,31.0
2022-08-11,1,2,32.0
2022-08-12,1,2,43.0
2022-08-13,1,2,38.0
2022-08-14,1,2,36.0
2022-08-15,1,2,32.0
2022-08-16,1,2,34.0
2022-08-17,1,2,33.0
2022-08-18,1,2,36.0
2022-08-19,1,2,38.0
2022-08-20,1,2,35.0
2022-08-21,1,2,30.0
2022-08-22,1,2,32.0
2022-08-23,1,2,30.0
2022-08-24,1,2,35.0
2022-08-25,1,2,32.0
2022-08-26,1,2,47.0
2022-08-27,1,2,34.0
2022-08-28,1,2,34.0
2022-08-29,1,2,30.0
2022-08-30,1,2,32.0
2022-08-31,1,2,34.0
2022-09-01,1,2,25.0
2022-09-02,1,2,39.0
2022-09-03,1,2,44.0
2022-09-04,1,2,31.0
2022-09-05,1,2,33.0
2022-09-06,1,2,35.0
2022-09-07,1,2,32.0
2022-09-08,1,2,31.0
2022-09-09,1,2,32.0
2022-09-10,1,2,40.0
2022-09-11,1,2,32.0
2022-09-12,1,2,29.0
2022-09-13,1,2,33.0
2022-09-14,1,2,31.0
2022-09-15,1,2,31.0
2022-09-16,1,2,40.0
2022-09-17,1,2,34.0
2022-09-18,1,2,35.0
2022-09-19,1,2,28.0
2022-09-20,1,2,30.0
2022-09-21,1,2,38.0
2022-09-22,1,2,36.0
2022-09-23,1,2,39.0
2022-09-24,1,2,36.0
2022-09-25,1,2,31.0
2022-09-26,1,2,33.0
2022-09-27,1,2,32.0
2022-09-28,1,2,32.0
2022-09-29,1,2,32.0
2022-09-30,1,2,38.0
2022-10-01,1,2,35.0
2022-10-02,1,2,32.0
2022-10-03,1,2,36.0
2022-10-04,1,2,30.0
2022-10-05,1,2,33.0
2022-10-06,1,2,31.0
2022-10-07,1,2,40.0
2022-10-08,1,2,39.0
2022-10-09,1,2,38.0
2022-10-10,1,2,35.0
2022-10-11,1,2,30.0
2022-10-12,1,2,36.0
2022-10-13,1,2,31.0
2022-10-14,1,2,38.0
2022-10-15,1,2,41.0
2022-10-16,1,2,32.0
2022-10-17,1,2,36.0
2022-10-18,1,2,31.0
2022-10-19,1,2,32.0
2022-10-20,1,2,32.0
2022-10-21,1,2,38.0
2022-10-22,1,2,43.0
2022-10-23,1,2,36.0
2022-10-24,1,2,39.0
2022-10-25,1,2,41.0
2022-10-26,1,2,31.0
2022-10-27,1,2,34.0
2022-10-28,1,2,36.0
2022-10-29,1,2,37.0
2022-10-30,1,2,32.0
2022-10-31,1,2,31.0
2022-11-01,1,2,34.0
2022-11-02,1,2,37.0
2022-11-03,1,2,34.0
2022-11-04,1,2,46.0
2022-11-05,1,2,41.0
2022-11-06,1,2,46.0
2022-11-07,1,2,36.0
2022-11-08,1,2,38.0
2022-11-09,1,2,33.0
2022-11-10,1,2,42.0
2022-11-11,1,2,47.0
2022-11-12,1,2,44.0
2022-11-13,1,2,33.0
2022-11-14,1,2,38.0
2022-11-15,1,2,34.0
2022-11-16,1,2,42.0
2022-11-17,1,2,40.0
2022-11-18,1,2,44.0
2022-11-19,1,2,36.0
2022-11-20,1,2,34.0
2022-11-21,1,2,39.0
2022-11-22,1,2,41.0
2022-11-23,1,2,41.0
2022-11-24,1,2,33.0
2022-11-25,1,2,44.0
2022-11-26,1,2,46.0
2022-11-27,1,2,32.0
2022-11-28,1,2,37.0
2022-11-29,1,2,38.0
2022-11-30,1,2,36.0
2022-12-01,1,2,37.0
2022-12-02,1,2,47.0
2022-12-03,1,2,47.0
2022-12-04,1,2,42.0
2022-12-05,1,2,41.0
2022-12-06,1,2,41.0
2022-12-07,1,2,42.0
2022-12-08,1,2,44.0
2022-12-09,1,2,47.0
2022-12-10,1,2,47.0
2022-12-11,1,2,43.0
2022-12-12,1,2,37.0
2022-12-13,1,2,44.0
2022-12-14,1,2,42.0
2022-12-15,1,2,42.0
2022-12-16,1,2,51.0
2022-12-17,1,2,42.0
2022-12-18,1,2,36.0
2022-12-19,1,2,43.0
2022-12-20,1,2,42.0
2022-12-21,1,2,43.0
2022-12-22,1,2,41.0
2022-12-23,1,2,50.0
2022-12-24,1,2,51.0
2022-12-25,1,2,44.0
2022-12-26,1,2,42.0
2022-12-27,1,2,36.0
2022-12-28,1,2,45.0
2022-12-29,1,2,46.0
2022-12-30,1,2,50.0
2022-12-31,1,2,46.0
2023-01-01,1,2,49.0
2023-01-02,1,2,50.0
2023-01-03,1,2,52.0
2023-01-04,1,2,45.0
2023-01-05,1,2,47.0
2023-01-06,1,2,56.0
2023-01-07,1,2,54.0
2023-01-08,1,2,44.0
2023-01-09,1,2,49.0
2023-01-10,1,2,49.0
2023-01-11,1,2,48.0
2023-01-12,1,2,48.0
2023-01-13,1,2,53.0
2023-01-14,1,2,58.0
2023-01-15,1,2,45.0
2023-01-16,1,2,46.0
2023-01-17,1,2,47.0
2023-01-18,1,2,50.0
2023-01-19,1,2,43.0
2023-01-20,1,2,49.0
2023-01-21,1,2,47.0
2023-01-22,1,2,47.0
2023-01-23,1,2,44.0
2023-01-24,1,2,46.0
2023-01-25,1,2,49.0
2023-01-26,1,2,45.0
2023-01-27,1,2,54.0
2023-01-28,1,2,52.0
2023-01-29,1,2,49.0
2023-01-30,1,2,49.0
2023-01-31,1,2,45.0
2023-02-01,1,2,51.0
2023-02-02,1,2,54.0
2023-02-03,1,2,58.0
2023-02-04,1,2,53.0
2023-02-05,1,2,53.0
2023-02-06,1,2,48.0
2023-02-07,1,2,55.0
2023-02-08,1,2,54.0
